"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node9",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/umem1024/180ms/7vms-r1.dest.dstat.csv",,,,"Date:","17 Jun 2014 16:49:06 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.892,1.310,97.770,0.026,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,1975234560.0,422936576.0,9784922112.0,13140205568.0,252.171,3291.878
0.0,0.0,100.0,0.0,0.0,0.0,448.0,0.0,582.0,476.0,1528.0,878.0,1975418880.0,422936576.0,9784938496.0,13140004864.0,0.0,0.0
0.626,0.564,98.622,0.188,0.0,0.0,500.0,0.0,185731.0,9762.0,365826.0,21442.0,1990529024.0,422936576.0,9781698560.0,13128134656.0,0.0,94208.0
1.882,1.380,95.922,0.753,0.0,0.063,436.0,0.0,815854.0,29385.0,1724452.0,57050.0,2047418368.0,422936576.0,9771474944.0,13081468928.0,0.0,225280.0
1.065,0.815,97.619,0.439,0.0,0.063,378.0,106.0,1230568.0,21376.0,2332180.0,41246.0,2083868672.0,422936576.0,9761849344.0,13054644224.0,0.0,126976.0
0.0,0.0,100.0,0.0,0.0,0.0,554.0,174.0,1307952.0,8540.0,2671302.0,17194.0,2083422208.0,422936576.0,9761886208.0,13055053824.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,560.0,0.0,2333894.0,10498.0,4524210.0,20278.0,2083319808.0,422936576.0,9761886208.0,13055156224.0,0.0,0.0
0.063,0.125,99.812,0.0,0.0,0.0,512.0,0.0,3453764.0,78854.0,7060790.0,157688.0,2084515840.0,422936576.0,9761886208.0,13053960192.0,0.0,0.0
0.063,0.125,99.750,0.0,0.0,0.063,320.0,0.0,5240649.0,21978.0,9975642.0,41526.0,2094505984.0,422936576.0,9761669120.0,13044187136.0,0.0,40960.0
0.063,1.128,98.747,0.063,0.0,0.0,776.0,212.0,7448332.0,32240.0,15386768.0,65854.0,2098597888.0,422936576.0,9761677312.0,13040087040.0,0.0,36864.0
0.063,2.381,97.494,0.0,0.0,0.063,820.0,0.0,12730082.0,53548.0,24763340.0,104050.0,2110816256.0,422936576.0,9761837056.0,13027708928.0,0.0,0.0
0.125,3.764,96.048,0.0,0.0,0.063,448.0,0.0,19468778.0,87364.0,39480540.0,175344.0,2127081472.0,422936576.0,9761837056.0,13011443712.0,0.0,0.0
0.188,0.565,99.184,0.0,0.0,0.063,567.0,0.0,31199098.0,145262.0,60906877.0,282654.0,2158706688.0,422936576.0,9761837056.0,12979818496.0,0.0,0.0
0.314,0.503,99.057,0.0,0.0,0.126,504.0,198.0,45242738.0,211264.0,91639240.0,422212.0,2204000256.0,422936576.0,9761837056.0,12934524928.0,0.0,28672.0
0.441,0.694,98.802,0.0,0.0,0.063,737.0,174.0,65237198.0,286438.0,126875501.0,553264.0,2277191680.0,422936576.0,9761837056.0,12861333504.0,0.0,0.0
0.442,0.822,98.609,0.063,0.0,0.063,384.0,0.0,81169483.0,366518.0,157430652.0,719614.0,2377015296.0,422936576.0,9761837056.0,12761509888.0,0.0,12288.0
0.692,0.881,98.301,0.0,0.0,0.126,542.0,106.0,59792820.0,252528.0,119076544.0,484432.0,2438877184.0,422936576.0,9761837056.0,12699648000.0,0.0,0.0
1.261,0.820,97.730,0.0,0.0,0.189,756.0,0.0,70067532.0,280844.0,136983820.0,546440.0,2510249984.0,422936576.0,9761837056.0,12628275200.0,0.0,0.0
1.074,0.948,97.852,0.0,0.0,0.126,384.0,0.0,76155222.0,315592.0,149623774.0,612386.0,2579255296.0,422936576.0,9761837056.0,12559269888.0,0.0,0.0
1.828,0.883,97.037,0.0,0.0,0.252,618.0,106.0,79256920.0,307064.0,154821500.0,597762.0,2667704320.0,422936576.0,9761837056.0,12470820864.0,0.0,8192.0
0.632,1.011,98.104,0.0,0.0,0.253,426.0,106.0,82633366.0,345024.0,162730322.0,678000.0,2749366272.0,422936576.0,9761837056.0,12389158912.0,0.0,0.0
0.631,0.946,98.107,0.126,0.0,0.189,640.0,0.0,80601617.0,349648.0,156786268.0,673064.0,2829946880.0,422936576.0,9761837056.0,12308578304.0,0.0,20480.0
0.506,1.138,98.230,0.0,0.0,0.126,384.0,0.0,81846063.0,413198.0,159914996.0,806882.0,2904604672.0,422936576.0,9761837056.0,12233920512.0,0.0,0.0
0.694,1.073,98.107,0.0,0.0,0.126,500.0,0.0,81142144.0,348534.0,159843864.0,679338.0,2984591360.0,422936576.0,9761837056.0,12153933824.0,0.0,0.0
0.569,1.012,98.292,0.0,0.0,0.127,308.0,0.0,83958509.0,367356.0,163928332.0,715164.0,3064987648.0,422936576.0,9761837056.0,12073537536.0,0.0,16384.0
0.442,0.821,98.673,0.0,0.0,0.063,596.0,212.0,73028759.0,335784.0,141644280.0,645410.0,3133362176.0,422936576.0,9761841152.0,12005158912.0,0.0,0.0
0.444,0.887,98.606,0.0,0.0,0.063,698.0,0.0,75723920.0,341738.0,150127230.0,674390.0,3206004736.0,422936576.0,9761841152.0,11932516352.0,0.0,0.0
0.506,0.949,98.481,0.0,0.0,0.063,448.0,0.0,76072240.0,347128.0,147893746.0,667744.0,3281248256.0,422936576.0,9761841152.0,11857272832.0,0.0,12288.0
0.569,1.075,98.229,0.0,0.0,0.127,320.0,0.0,79999172.0,365608.0,156840074.0,713110.0,3352788992.0,422936576.0,9761841152.0,11785732096.0,0.0,0.0
0.506,1.012,98.355,0.0,0.0,0.127,618.0,106.0,77425494.0,352424.0,152025468.0,684974.0,3427950592.0,422936576.0,9761841152.0,11710570496.0,0.0,0.0
1.201,1.011,97.724,0.0,0.0,0.063,756.0,106.0,82505016.0,372882.0,161048392.0,724166.0,3508785152.0,422936576.0,9761841152.0,11629735936.0,0.0,8192.0
0.570,1.013,98.291,0.0,0.0,0.127,500.0,0.0,79254062.0,360784.0,155918546.0,702940.0,3584155648.0,422936576.0,9761841152.0,11554365440.0,0.0,0.0
0.570,1.203,98.101,0.0,0.0,0.127,256.0,0.0,84603364.0,383178.0,164606830.0,741768.0,3663577088.0,422936576.0,9761841152.0,11474944000.0,0.0,0.0
0.316,0.695,98.799,0.126,0.0,0.063,834.0,198.0,63204756.0,339230.0,123725288.0,658884.0,3728809984.0,422936576.0,9761841152.0,11409711104.0,0.0,24576.0
0.379,0.758,98.801,0.0,0.0,0.063,400.0,0.0,62396728.0,281958.0,122075362.0,549864.0,3787427840.0,422936576.0,9761845248.0,11351089152.0,0.0,0.0
0.505,0.884,98.547,0.0,0.0,0.063,608.0,106.0,66711030.0,309400.0,131019588.0,601456.0,3848118272.0,422936576.0,9761845248.0,11290398720.0,0.0,0.0
0.506,0.822,98.609,0.0,0.0,0.063,666.0,106.0,69539141.0,321858.0,135603275.0,624982.0,3914973184.0,422936576.0,9761845248.0,11223543808.0,0.0,20480.0
0.505,0.948,98.421,0.0,0.0,0.126,692.0,0.0,72843622.0,396768.0,142777771.0,774032.0,3982082048.0,422936576.0,9761845248.0,11156434944.0,0.0,0.0
0.568,1.073,98.169,0.063,0.0,0.126,628.0,68.0,73028075.0,333688.0,143776743.0,653142.0,4053250048.0,422936576.0,9761845248.0,11085266944.0,0.0,28672.0
0.569,1.011,98.358,0.0,0.0,0.063,384.0,0.0,77294236.0,350954.0,149354885.0,671510.0,4126490624.0,422936576.0,9761845248.0,11012026368.0,0.0,0.0
0.442,1.138,98.357,0.0,0.0,0.063,596.0,212.0,74515675.0,338728.0,147609789.0,667434.0,4197593088.0,422936576.0,9761845248.0,10940923904.0,0.0,0.0
0.569,1.011,98.230,0.0,0.0,0.190,448.0,0.0,78694414.0,359594.0,153050113.0,693566.0,4275015680.0,422936576.0,9761845248.0,10863501312.0,0.0,0.0
0.569,0.948,98.357,0.0,0.0,0.126,664.0,0.0,76846088.0,343138.0,150291137.0,663514.0,4342386688.0,422936576.0,9761845248.0,10796130304.0,0.0,20480.0
0.570,1.013,98.290,0.0,0.0,0.127,320.0,0.0,79317904.0,348184.0,156837225.0,685324.0,4424564736.0,422936576.0,9761845248.0,10713952256.0,0.0,0.0
0.443,1.012,98.229,0.127,0.0,0.190,308.0,0.0,81357471.0,360072.0,156742005.0,687024.0,4496113664.0,422936576.0,9761845248.0,10642403328.0,0.0,12288.0
0.507,1.013,98.290,0.0,0.0,0.190,888.0,212.0,81795288.0,362394.0,164448383.0,725090.0,4581961728.0,422936576.0,9761845248.0,10556555264.0,0.0,0.0
