"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node9",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o /root/miglog/idle/cluster/precopy/speed125/vcpu2/20ms/1vms-r4.src.dstat.csv",,,,"Date:","13 Jun 2014 03:48:38 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.936,1.363,97.672,0.027,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,4304871424.0,422797312.0,10290987008.0,10304643072.0,264.978,3383.985
0.500,6.871,92.130,0.500,0.0,0.0,256.0,68.0,18044.0,95203.0,28924.0,202463.0,4309020672.0,422797312.0,10291007488.0,10300473344.0,0.0,131072.0
1.446,8.234,89.189,1.131,0.0,0.0,1832.0,106.0,41909.0,2850663.0,100915.0,10418561.0,4313210880.0,422797312.0,10291027968.0,10296262656.0,0.0,303104.0
1.319,7.161,91.143,0.314,0.0,0.063,478.0,106.0,279352.0,65155823.0,519075.0,140626077.0,4311658496.0,422797312.0,10291032064.0,10297810944.0,0.0,77824.0
0.377,6.478,93.082,0.0,0.0,0.063,746.0,0.0,337753.0,89929818.0,618774.0,183606714.0,4314243072.0,422797312.0,10291056640.0,10295201792.0,0.0,0.0
0.189,4.654,95.157,0.0,0.0,0.0,64.0,0.0,426040.0,107081870.0,746078.0,210858006.0,4312399872.0,422797312.0,10291068928.0,10297032704.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,320.0,0.0,122290.0,28835486.0,130484.0,28947756.0,4309622784.0,422797312.0,10291068928.0,10299809792.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,532.0,280.0,146.0,278.0,1972.0,18964.0,4309164032.0,422797312.0,10291068928.0,10300268544.0,0.0,0.0
1.190,1.378,96.180,1.190,0.0,0.063,400.0,0.0,15727.0,67583.0,-410783.0,-53932632.0,3992711168.0,422797312.0,10291077120.0,10616713216.0,0.0,204800.0
1.632,1.883,95.480,0.942,0.0,0.063,180.0,0.0,34992.0,157928.0,65849.0,297023.0,3991908352.0,422797312.0,10291097600.0,10617495552.0,0.0,262144.0
0.0,0.062,99.938,0.0,0.0,0.0,500.0,0.0,7412.0,42903.0,8424.0,44975.0,3991748608.0,422797312.0,10291097600.0,10617655296.0,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,544.0,106.0,248.0,278.0,1160.0,2176.0,3991666688.0,422797312.0,10291105792.0,10617729024.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,618.0,106.0,816.0,214.0,1928.0,950.0,3990777856.0,422797312.0,10291105792.0,10618617856.0,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,206.0,92.0,906.0,590.0,2026.0,1980.0,3990577152.0,422797312.0,10291109888.0,10618814464.0,0.0,0.0
0.063,0.125,99.750,0.063,0.0,0.0,448.0,0.0,1412.0,214.0,4816.0,8367.0,3991232512.0,422797312.0,10291171328.0,10618097664.0,0.0,40960.0
1.632,2.197,95.166,1.004,0.0,0.0,548.0,106.0,29570.0,118400.0,61243.0,257739.0,3994021888.0,422797312.0,10291204096.0,10615275520.0,0.0,266240.0
0.313,0.500,98.937,0.250,0.0,0.0,676.0,0.0,14703.0,68511.0,23531.0,174568.0,3992489984.0,422797312.0,10291220480.0,10616791040.0,0.0,77824.0
